exp_name,work_dir,dataset_name,model_name,bleu,chrF2,num_steps,src,tgt,corp_lens,model_arch,num_epochs,patience,s_acc,v_acc,o_acc,sv_acc,so_acc,vo_acc,svo_acc
svo_perm,S_SVO_VOS_2.0k,SVO_VOS_2.0k,S,25.4,59.5,2700.0,['SVO.svo_perm'],['VOS.svo_perm'],[2000],S,1000,75,0.675,0.825,0.35,0.575,0.22,0.29,0.185
svo_perm,M_SVO_VOS_2.0k,SVO_VOS_2.0k,M,24.9,59.3,2178.0,['SVO.svo_perm'],['VOS.svo_perm'],[2000],M,1000,75,0.67,0.825,0.345,0.585,0.22,0.285,0.19
svo_perm,S_SVO_VSO_2.0k,SVO_VSO_2.0k,S,29.9,60.5,3570.0,['SVO.svo_perm'],['VSO.svo_perm'],[2000],S,1000,75,0.67,0.8,0.355,0.585,0.235,0.3,0.205
svo_perm,M_SVO_VSO_2.0k,SVO_VSO_2.0k,M,27.3,59.9,2274.0,['SVO.svo_perm'],['VSO.svo_perm'],[2000],M,1000,75,0.67,0.825,0.345,0.57,0.215,0.29,0.185
svo_perm,S_SVO_OSV_4.0k,SVO_OSV_4.0k,S,28.4,60.6,4653.0,['SVO.svo_perm'],['OSV.svo_perm'],[4000],S,1000,75,0.7025,0.8975,0.41,0.625,0.265,0.3825,0.2425
svo_perm,M_SVO_OSV_4.0k,SVO_OSV_4.0k,M,27.1,59.2,4642.0,['SVO.svo_perm'],['OSV.svo_perm'],[4000],M,1000,75,0.7,0.85,0.365,0.6,0.2625,0.34,0.2425
svo_perm,S_SVO_OVS_4.0k,SVO_OVS_4.0k,S,35.5,63.0,5313.0,['SVO.svo_perm'],['OVS.svo_perm'],[4000],S,1000,75,0.705,0.9025,0.405,0.6325,0.265,0.3775,0.2425
svo_perm,M_SVO_OVS_4.0k,SVO_OVS_4.0k,M,34.4,61.9,4389.0,['SVO.svo_perm'],['OVS.svo_perm'],[4000],M,1000,75,0.6975,0.85,0.3925,0.6025,0.2675,0.3625,0.245
svo_perm,S_SVO_SOV_4.0k,SVO_SOV_4.0k,S,27.3,59.5,5532.0,['SVO.svo_perm'],['SOV.svo_perm'],[4000],S,1000,75,0.7,0.895,0.375,0.6275,0.2575,0.3575,0.2425
svo_perm,M_SVO_SOV_4.0k,SVO_SOV_4.0k,M,23.8,55.9,3360.0,['SVO.svo_perm'],['SOV.svo_perm'],[4000],M,1000,75,0.695,0.7925,0.3375,0.5575,0.235,0.3,0.2125
svo_perm,S_SVO_VOS_4.0k,SVO_VOS_4.0k,S,36.3,63.7,5368.0,['SVO.svo_perm'],['VOS.svo_perm'],[4000],S,1000,75,0.705,0.8975,0.4175,0.625,0.275,0.3925,0.255
svo_perm,M_SVO_VOS_4.0k,SVO_VOS_4.0k,M,33.3,62.9,4125.0,['SVO.svo_perm'],['VOS.svo_perm'],[4000],M,1000,75,0.7,0.8675,0.3875,0.61,0.265,0.355,0.2425
svo_perm,S_SVO_VSO_4.0k,SVO_VSO_4.0k,S,36.7,64.3,5181.0,['SVO.svo_perm'],['VSO.svo_perm'],[4000],S,1000,75,0.7025,0.9125,0.3875,0.6375,0.265,0.3675,0.2475
svo_perm,M_SVO_VSO_4.0k,SVO_VSO_4.0k,M,36.6,61.6,3058.0,['SVO.svo_perm'],['VSO.svo_perm'],[4000],M,1000,75,0.6875,0.705,0.325,0.595,0.2425,0.2975,0.2225
svo_perm,S_SVO_OSV_8.0k,SVO_OSV_8.0k,S,36.3,65.7,6980.0,['SVO.svo_perm'],['OSV.svo_perm'],[8000],S,1000,75,0.71,0.94625,0.49375,0.68,0.34875,0.4775,0.3375
svo_perm,M_SVO_OSV_8.0k,SVO_OSV_8.0k,M,30.3,61.2,5140.0,['SVO.svo_perm'],['OSV.svo_perm'],[8000],M,1000,75,0.70125,0.82875,0.4125,0.625,0.30375,0.3825,0.28125
svo_perm,S_SVO_OVS_8.0k,SVO_OVS_8.0k,S,43.5,67.7,7000.0,['SVO.svo_perm'],['OVS.svo_perm'],[8000],S,1000,75,0.70875,0.94875,0.4925,0.6775,0.3475,0.48125,0.33875
svo_perm,M_SVO_OVS_8.0k,SVO_OVS_8.0k,M,32.5,62.9,6380.0,['SVO.svo_perm'],['OVS.svo_perm'],[8000],M,1000,75,0.7075,0.91375,0.455,0.6625,0.33,0.43625,0.315
svo_perm,S_SVO_SOV_8.0k,SVO_SOV_8.0k,S,34.5,64.7,7308.0,['SVO.svo_perm'],['SOV.svo_perm'],[8000],S,1000,75,0.70875,0.93625,0.4675,0.675,0.33125,0.45125,0.31875
svo_perm,M_SVO_SOV_8.0k,SVO_SOV_8.0k,M,28.0,59.2,4536.0,['SVO.svo_perm'],['SOV.svo_perm'],[8000],M,1000,75,0.69875,0.86375,0.38875,0.63125,0.2875,0.355,0.26375
svo_perm,S_SVO_VOS_8.0k,SVO_VOS_8.0k,S,44.4,68.7,8043.0,['SVO.svo_perm'],['VOS.svo_perm'],[8000],S,1000,75,0.70875,0.9525,0.5,0.6825,0.35125,0.48875,0.3425
svo_perm,M_SVO_VOS_8.0k,SVO_VOS_8.0k,M,30.9,64.7,4683.0,['SVO.svo_perm'],['VOS.svo_perm'],[8000],M,1000,75,0.69375,0.9,0.395,0.6525,0.285,0.38,0.275
svo_perm,S_SVO_VSO_8.0k,SVO_VSO_8.0k,S,42.3,68.6,7728.0,['SVO.svo_perm'],['VSO.svo_perm'],[8000],S,1000,75,0.71125,0.9525,0.46875,0.68125,0.3375,0.455,0.325
svo_perm,M_SVO_VSO_8.0k,SVO_VSO_8.0k,M,41.4,67.4,6783.0,['SVO.svo_perm'],['VSO.svo_perm'],[8000],M,1000,75,0.71,0.925,0.45375,0.66875,0.33625,0.43875,0.32375
svo_perm,S_SVO_OSV_16.0k,SVO_OSV_16.0k,S,40.9,68.5,12792.0,['SVO.svo_perm'],['OSV.svo_perm'],[16000],S,1000,75,0.685625,0.96,0.566875,0.664375,0.388125,0.5575,0.38375
svo_perm,M_SVO_OSV_16.0k,SVO_OSV_16.0k,M,27.7,52.5,5772.0,['SVO.svo_perm'],['OSV.svo_perm'],[16000],M,1000,75,0.655625,0.804375,0.379375,0.579375,0.2675,0.34875,0.250625
svo_perm,S_SVO_OVS_16.0k,SVO_OVS_16.0k,S,49.1,70.3,11934.0,['SVO.svo_perm'],['OVS.svo_perm'],[16000],S,1000,75,0.685625,0.9575,0.566875,0.661875,0.393125,0.555625,0.386875
svo_perm,S_SVO_SOV_16.0k,SVO_SOV_16.0k,S,39.9,67.8,11076.0,['SVO.svo_perm'],['SOV.svo_perm'],[16000],S,1000,75,0.685625,0.959375,0.5475,0.663125,0.38375,0.5375,0.37875
svo_perm,S_SVO_VOS_16.0k,SVO_VOS_16.0k,S,48.5,71.2,12730.0,['SVO.svo_perm'],['VOS.svo_perm'],[16000],S,1000,75,0.685,0.96375,0.559375,0.665,0.388125,0.55,0.3825
svo_perm,S_SVO_VSO_16.0k,SVO_VSO_16.0k,S,45.7,70.3,12760.0,['SVO.svo_perm'],['VSO.svo_perm'],[16000],S,1000,75,0.6875,0.95875,0.545,0.664375,0.383125,0.534375,0.3775
svo_perm,S_SVO_OSV_32.0k,SVO_OSV_32.0k,S,51.0,74.4,29250.0,['SVO.svo_perm'],['OSV.svo_perm'],[32000],S,1000,75,0.71,0.983125,0.67625,0.699375,0.48625,0.6721875,0.4840625
